"id","data_type","resource","date","beds","available","occupied","sold","occupied_t","sold_t"
"UOC269","UW","ROB67B","2024-05-01","61","1891","0","0","0","0"
"FOC270","Forecast","ROB67B","2024-06-01","61","1830","1793.4","1793.4","0","0"
"SOC270","Stabilised","ROB67B","2024-06-01","61","1830","0","0","0","0"
"UOC270","UW","ROB67B","2024-06-01","61","1830","0","0","0","0"
"FOC271","Forecast","ROB67B","2024-07-01","61","1891","1418.25","1418.25","0","0"
"SOC271","Stabilised","ROB67B","2024-07-01","61","1891","0","0","0","0"
"UOC271","UW","ROB67B","2024-07-01","61","1891","0","0","0","0"
"FOC272","Forecast","ROB67B","2024-08-01","61","1891","37.82","37.82","0","0"
"SOC272","Stabilised","ROB67B","2024-08-01","61","1891","0","0","0","0"
"UOC272","UW","ROB67B","2024-08-01","61","1891","0","0","0","0"
"FOC273","Forecast","ROB67B","2024-09-01","61","1830","109.8","109.8","0","0"
"SOC273","Stabilised","ROB67B","2024-09-01","61","1830","0","0","0","0"
"UOC273","UW","ROB67B","2024-09-01","61","1830","0","0","0","0"
"FOC274","Forecast","ROB67B","2024-10-01","61","1891","113.46","113.46","0","0"
"SOC274","Stabilised","ROB67B","2024-10-01","61","1891","0","0","0","0"
"UOC274","UW","ROB67B","2024-10-01","61","1891","0","0","0","0"
"FOC275","Forecast","ROB67B","2024-11-01","61","1830","109.8","109.8","0","0"
"SOC275","Stabilised","ROB67B","2024-11-01","61","1830","0","0","0","0"
"UOC275","UW","ROB67B","2024-11-01","61","1830","0","0","0","0"
"FOC276","Forecast","ROB67B","2024-12-01","61","1891","113.46","113.46","0","0"
"SOC276","Stabilised","ROB67B","2024-12-01","61","1891","0","0","0","0"
"UOC276","UW","ROB67B","2024-12-01","61","1891","0","0","0","0"
"FOC277","Forecast","SAL046","2024-01-01","60","1860","1767","1767","0","0"
"SOC277","Stabilised","SAL046","2024-01-01","60","1860","1767.0","1767.0","0","0"
"UOC277","UW","SAL046","2024-01-01","53","1643","1437.625","1437.625","0","0"
"FOC278","Forecast","SAL046","2024-02-01","60","1740","1653","1653","0","0"
"SOC278","Stabilised","SAL046","2024-02-01","60","1740","1653.0","1653.0","0","0"
"UOC278","UW","SAL046","2024-02-01","58","1682","1471.75","1471.75","0","0"
"FOC279","Forecast","SAL046","2024-03-01","60","1860","1767","1767","0","0"
"SOC279","Stabilised","SAL046","2024-03-01","60","1860","1729.8000000000002","1729.8000000000002","0","0"
"UOC279","UW","SAL046","2024-03-01","58","1798","1573.25","1573.25","0","0"
"FOC280","Forecast","SAL046","2024-04-01","60","1800","1710","1710","0","0"
"SOC280","Stabilised","SAL046","2024-04-01","60","1800","1674.0","1674.0","0","0"
"UOC280","UW","SAL046","2024-04-01","58","1740","1522.5","1522.5","0","0"
"FOC281","Forecast","SAL046","2024-05-01","60","1860","1711.2","1711.2","0","0"
"SOC281","Stabilised","SAL046","2024-05-01","60","1860","1674.0","1674.0","0","0"
"UOC281","UW","SAL046","2024-05-01","58","1798","1573.25","1573.25","0","0"
"FOC282","Forecast","SAL046","2024-06-01","60","1800","1656.0","1656.0","0","0"
"SOC282","Stabilised","SAL046","2024-06-01","60","1800","1620.0","1620.0","0","0"
"UOC282","UW","SAL046","2024-06-01","58","1740","1522.5","1522.5","0","0"
"FOC283","Forecast","SAL046","2024-07-01","60","1860","1395","1395","0","0"
"SOC283","Stabilised","SAL046","2024-07-01","60","1860","1395.0","1395.0","0","0"
"UOC283","UW","SAL046","2024-07-01","58","1798","1573.25","1573.25","0","0"
"FOC284","Forecast","SAL046","2024-08-01","60","1860","744","744","0","0"
"SOC284","Stabilised","SAL046","2024-08-01","60","1860","948.6","948.6","0","0"
"UOC284","UW","SAL046","2024-08-01","58","1798","1573.25","1573.25","0","0"
"FOC285","Forecast","SAL046","2024-09-01","60","1800","1620","1620","0","0"
"SOC285","Stabilised","SAL046","2024-09-01","60","1800","1566.0","1566.0","0","0"
"UOC285","UW","SAL046","2024-09-01","58","1740","1522.5","1522.5","0","0"
"FOC286","Forecast","SAL046","2024-10-01","60","1860","1785.6","1785.6","0","0"
"SOC286","Stabilised","SAL046","2024-10-01","60","1860","1748.3999999999999","1748.3999999999999","0","0"
"UOC286","UW","SAL046","2024-10-01","58","1798","1573.25","1573.25","0","0"
"FOC287","Forecast","SAL046","2024-11-01","60","1800","1727.9999999999998","1727.9999999999998","0","0"
"SOC287","Stabilised","SAL046","2024-11-01","60","1800","1692.0","1692.0","0","0"
"UOC287","UW","SAL046","2024-11-01","58","1740","1522.5","1522.5","0","0"
"FOC288","Forecast","SAL046","2024-12-01","60","1860","1767","1767","0","0"
"SOC288","Stabilised","SAL046","2024-12-01","60","1860","1729.8000000000002","1729.8000000000002","0","0"
"UOC288","UW","SAL046","2024-12-01","58","1798","1573.25","1573.25","0","0"
"FOC289","Forecast","SAR326","2024-01-01","14","434","412.29999999999995","412.29999999999995","0","0"
"SOC289","Stabilised","SAR326","2024-01-01","14","434","0","0","0","0"
"UOC289","UW","SAR326","2024-01-01","14","434","0","0","0","0"
"FOC290","Forecast","SAR326","2024-02-01","14","406","385.7","385.7","0","0"
"SOC290","Stabilised","SAR326","2024-02-01","14","406","0","0","0","0"
"UOC290","UW","SAR326","2024-02-01","14","406","0","0","0","0"
"FOC291","Forecast","SAR326","2024-03-01","14","434","412.29999999999995","412.29999999999995","0","0"
"SOC291","Stabilised","SAR326","2024-03-01","14","434","0","0","0","0"
"UOC291","UW","SAR326","2024-03-01","14","434","0","0","0","0"
"FOC292","Forecast","SAR326","2024-04-01","14","420","398.99999999999994","398.99999999999994","0","0"
"SOC292","Stabilised","SAR326","2024-04-01","14","420","0","0","0","0"
"UOC292","UW","SAR326","2024-04-01","14","420","0","0","0","0"
"FOC293","Forecast","SAR326","2024-05-01","14","434","412.29999999999995","412.29999999999995","0","0"
"SOC293","Stabilised","SAR326","2024-05-01","14","434","0","0","0","0"
"UOC293","UW","SAR326","2024-05-01","14","434","0","0","0","0"
"FOC294","Forecast","SAR326","2024-06-01","14","420","398.99999999999994","398.99999999999994","0","0"
"SOC294","Stabilised","SAR326","2024-06-01","14","420","0","0","0","0"
"UOC294","UW","SAR326","2024-06-01","14","420","0","0","0","0"
"FOC295","Forecast","SAR326","2024-07-01","14","434","412.29999999999995","412.29999999999995","0","0"
"SOC295","Stabilised","SAR326","2024-07-01","14","434","0","0","0","0"
"UOC295","UW","SAR326","2024-07-01","14","434","0","0","0","0"
"FOC296","Forecast","SAR326","2024-08-01","14","434","0","0","0","0"
"SOC296","Stabilised","SAR326","2024-08-01","14","434","0","0","0","0"
"UOC296","UW","SAR326","2024-08-01","14","434","0","0","0","0"
"FOC297","Forecast","SAR326","2024-09-01","14","420","398.99999999999994","398.99999999999994","0","0"
"SOC297","Stabilised","SAR326","2024-09-01","14","420","0","0","0","0"
"UOC297","UW","SAR326","2024-09-01","14","420","0","0","0","0"
"FOC298","Forecast","SAR326","2024-10-01","14","434","412.29999999999995","412.29999999999995","0","0"
"SOC298","Stabilised","SAR326","2024-10-01","14","434","0","0","0","0"
"UOC298","UW","SAR326","2024-10-01","14","434","0","0","0","0"
"FOC299","Forecast","SAR326","2024-11-01","14","420","398.99999999999994","398.99999999999994","0","0"
"SOC299","Stabilised","SAR326","2024-11-01","14","420","0","0","0","0"
"UOC299","UW","SAR326","2024-11-01","14","420","0","0","0","0"
"FOC300","Forecast","SAR326","2024-12-01","14","434","412.29999999999995","412.29999999999995","0","0"
"SOC300","Stabilised","SAR326","2024-12-01","14","434","0","0","0","0"
"UOC300","UW","SAR326","2024-12-01","14","434","0","0","0","0"
"FOC301","Forecast","TDG043","2024-01-01","83","2573","2444.35","2444.35","0","0"
"SOC301","Stabilised","TDG043","2024-01-01","83","2573","0","0","0","0"
"UOC301","UW","TDG043","2024-01-01","83","2573","0","0","0","0"
"FOC302","Forecast","TDG043","2024-02-01","83","2407","2286.6499999999996","2286.6499999999996","0","0"
"SOC302","Stabilised","TDG043","2024-02-01","83","2407","0","0","0","0"
"UOC302","UW","TDG043","2024-02-01","83","2407","0","0","0","0"
"FOC303","Forecast","TDG043","2024-03-01","83","2573","2444.35","2444.35","0","0"
"SOC303","Stabilised","TDG043","2024-03-01","83","2573","0","0","0","0"
"UOC303","UW","TDG043","2024-03-01","83","2573","0","0","0","0"
"FOC304","Forecast","TDG043","2024-04-01","83","2490","2365.5","2365.5","0","0"
"SOC304","Stabilised","TDG043","2024-04-01","83","2490","0","0","0","0"
"UOC304","UW","TDG043","2024-04-01","83","2490","0","0","0","0"
"FOC305","Forecast","TDG043","2024-05-01","83","2573","1286.5","1286.5","0","0"
"SOC305","Stabilised","TDG043","2024-05-01","83","2573","0","0","0","0"
"UOC305","UW","TDG043","2024-05-01","83","2573","0","0","0","0"
"FOC306","Forecast","TDG043","2024-06-01","83","2490","2365.5","2365.5","0","0"
"SOC306","Stabilised","TDG043","2024-06-01","83","2490","0","0","0","0"
"UOC306","UW","TDG043","2024-06-01","83","2490","0","0","0","0"
"FOC307","Forecast","TDG043","2024-07-01","83","2573","2058.4","2058.4","0","0"
"SOC307","Stabilised","TDG043","2024-07-01","83","2573","0","0","0","0"
"UOC307","UW","TDG043","2024-07-01","83","2573","0","0","0","0"
"FOC308","Forecast","TDG043","2024-08-01","83","2573","514.6","514.6","0","0"
"SOC308","Stabilised","TDG043","2024-08-01","83","2573","0","0","0","0"
"UOC308","UW","TDG043","2024-08-01","83","2573","0","0","0","0"
"FOC309","Forecast","TDG043","2024-09-01","83","2490","2241.0","2241.0","0","0"
"SOC309","Stabilised","TDG043","2024-09-01","83","2490","0","0","0","0"
"UOC309","UW","TDG043","2024-09-01","83","2490","0","0","0","0"
"FOC310","Forecast","TDG043","2024-10-01","83","2573","2315.7000000000003","2315.7000000000003","0","0"
"SOC310","Stabilised","TDG043","2024-10-01","83","2573","0","0","0","0"
"UOC310","UW","TDG043","2024-10-01","83","2573","0","0","0","0"
"FOC311","Forecast","TDG043","2024-11-01","83","2490","2241.0","2241.0","0","0"
"SOC311","Stabilised","TDG043","2024-11-01","83","2490","0","0","0","0"
"UOC311","UW","TDG043","2024-11-01","83","2490","0","0","0","0"
"FOC312","Forecast","TDG043","2024-12-01","83","2573","2315.7000000000003","2315.7000000000003","0","0"
"SOC312","Stabilised","TDG043","2024-12-01","83","2573","0","0","0","0"
"UOC312","UW","TDG043","2024-12-01","83","2573","0","0","0","0"
