"Booking_id";"Rent_date";"Rent";"Services"
"802";"2023-03-01";"388";"65"
"803";"2022-09-01";"475";"60"
"803";"2022-10-01";"475";"60"
"803";"2022-11-01";"475";"60"
"803";"2022-12-01";"475";"60"
"803";"2023-01-01";"475";"60"
"803";"2023-02-01";"475";"60"
"803";"2023-03-01";"475";"60"
"803";"2023-04-01";"475";"60"
"803";"2023-05-01";"475";"60"
"803";"2023-06-01";"475";"60"
"804";"2022-09-01";"475";"60"
"804";"2022-10-01";"475";"60"
"804";"2022-11-01";"475";"60"
"804";"2022-12-01";"475";"60"
"804";"2023-01-01";"475";"60"
"804";"2023-02-01";"475";"60"
"804";"2023-03-01";"475";"60"
"804";"2023-04-01";"475";"60"
"804";"2023-05-01";"475";"60"
"804";"2023-06-01";"475";"60"
"804";"2023-07-01";"475";"60"
"805";"2022-09-01";"525";"60"
"805";"2022-10-01";"525";"60"
"805";"2022-11-01";"525";"60"
"805";"2022-12-01";"525";"60"
"805";"2023-01-01";"525";"60"
"805";"2023-02-01";"525";"60"
"805";"2023-03-01";"525";"60"
"805";"2023-04-01";"525";"60"
"805";"2023-05-01";"525";"60"
"806";"2022-09-01";"1505";"120"
"806";"2022-10-01";"196";"120"
"807";"2022-09-01";"675";"110"
"807";"2022-10-01";"675";"110"
"807";"2022-11-01";"675";"110"
"807";"2022-12-01";"675";"110"
"807";"2023-01-01";"675";"110"
"807";"2023-02-01";"675";"110"
"807";"2023-03-01";"675";"110"
"807";"2023-04-01";"675";"110"
"807";"2023-05-01";"675";"110"
"807";"2023-06-01";"675";"110"
"808";"2022-08-01";"1110";"90"
"808";"2022-09-01";"2220";"90"
"808";"2022-10-01";"2220";"90"
"808";"2022-11-01";"2220";"90"
"808";"2022-12-01";"2220";"90"
"809";"2022-07-01";"363";"55"
"809";"2022-08-01";"726";"55"
"809";"2022-09-01";"726";"55"
"809";"2022-10-01";"726";"55"
"809";"2022-11-01";"726";"55"
"809";"2022-12-01";"726";"55"
"809";"2023-01-01";"726";"55"
"810";"2022-08-01";"25";"4"
"810";"2022-09-01";"827";"4"
"810";"2022-10-01";"827";"4"
"810";"2022-11-01";"827";"4"
"810";"2022-12-01";"827";"4"
"810";"2023-01-01";"827";"4"
"811";"2022-09-01";"1745";"180"
"811";"2022-10-01";"1745";"180"
"811";"2022-11-01";"1745";"180"
"811";"2022-12-01";"1745";"180"
"811";"2023-01-01";"1745";"180"
"811";"2023-02-01";"1745";"180"
"811";"2023-03-01";"1745";"180"
"811";"2023-04-01";"1745";"180"
"811";"2023-05-01";"1745";"180"
"811";"2023-06-01";"1745";"180"
"812";"2022-08-01";"78";"12"
"812";"2022-09-01";"810";"12"
"812";"2022-10-01";"810";"12"
"812";"2022-11-01";"810";"12"
"812";"2022-12-01";"810";"12"
"812";"2023-01-01";"810";"12"
"812";"2023-02-01";"810";"12"
"812";"2023-03-01";"810";"12"
"812";"2023-04-01";"810";"12"
"812";"2023-05-01";"810";"12"
"812";"2023-06-01";"810";"12"
"812";"2023-07-01";"810";"12"
"813";"2022-09-01";"775";"120"
"813";"2022-10-01";"775";"120"
"813";"2022-11-01";"775";"120"
"813";"2022-12-01";"775";"120"
"813";"2023-01-01";"775";"120"
"813";"2023-02-01";"775";"120"
"813";"2023-03-01";"775";"120"
"813";"2023-04-01";"775";"120"
"813";"2023-05-01";"775";"120"
"814";"2022-07-01";"414";"60"
"814";"2022-08-01";"827";"60"
"815";"2022-09-01";"763";"110"
"815";"2022-10-01";"763";"110"
"815";"2022-11-01";"763";"110"
"815";"2022-12-01";"763";"110"
"816";"2022-09-01";"448";"60"
"816";"2022-10-01";"448";"60"
"816";"2022-11-01";"448";"60"
"816";"2022-12-01";"448";"60"
"816";"2023-01-01";"448";"60"
"816";"2023-02-01";"448";"60"
"816";"2023-03-01";"448";"60"
"816";"2023-04-01";"448";"60"
"816";"2023-05-01";"448";"60"
"816";"2023-06-01";"448";"60"
"822";"2022-10-01";"337.5";"55"
"822";"2022-11-01";"675";"55"
"822";"2022-12-01";"675";"55"
"822";"2023-01-01";"675";"55"
"822";"2023-02-01";"675";"55"
"822";"2023-03-01";"675";"55"
"822";"2023-04-01";"675";"55"
"822";"2023-05-01";"675";"55"
"822";"2023-06-01";"675";"55"
"823";"2022-09-01";"675";"110"
"823";"2022-10-01";"675";"110"
"823";"2022-11-01";"675";"110"
"823";"2022-12-01";"675";"110"
"823";"2023-01-01";"675";"110"
"823";"2023-02-01";"675";"110"
"823";"2023-03-01";"675";"110"
"823";"2023-04-01";"675";"110"
"823";"2023-05-01";"675";"110"
"823";"2023-06-01";"675";"110"
"824";"2022-06-01";"513";"60"
"824";"2022-07-01";"513";"60"
"824";"2022-08-01";"513";"60"
"825";"2022-08-01";"822";"120"
"825";"2022-09-01";"915";"120"
"826";"2022-07-01";"3780";"0.02"
"826";"2022-08-01";"3780";"0.02"
"826";"2022-09-01";"3780";"0.02"
"826";"2022-10-01";"3780";"0.02"
"826";"2022-11-01";"3780";"0.02"
"826";"2022-12-01";"3780";"0.02"
"827";"2022-09-01";"440";"60"
"827";"2022-10-01";"440";"60"
"827";"2022-11-01";"440";"60"
"827";"2022-12-01";"440";"60"
"827";"2023-01-01";"440";"60"
"827";"2023-02-01";"440";"60"
"827";"2023-03-01";"440";"60"
"827";"2023-04-01";"440";"60"
"827";"2023-05-01";"440";"60"
"827";"2023-06-01";"440";"60"
"828";"2022-04-01";"209";"65"
"828";"2022-05-01";"418";"65"
"828";"2022-06-01";"418";"65"
"828";"2022-07-01";"418";"65"
"828";"2022-08-01";"418";"65"
"829";"2022-09-01";"716";"110"
"829";"2022-10-01";"716";"110"
"829";"2022-11-01";"716";"110"
"829";"2022-12-01";"716";"110"
"830";"2022-10-01";"663";"110"
"830";"2022-11-01";"663";"110"
"830";"2022-12-01";"663";"110"
"830";"2023-01-01";"663";"110"
"831";"2022-09-01";"640";"110"
"831";"2022-10-01";"640";"110"
"831";"2022-11-01";"640";"110"
"831";"2022-12-01";"640";"110"
"831";"2023-01-01";"640";"110"
"831";"2023-02-01";"640";"110"
"831";"2023-03-01";"640";"110"
"831";"2023-04-01";"640";"110"
"831";"2023-05-01";"640";"110"
"831";"2023-06-01";"640";"110"
"832";"2022-09-01";"663";"110"
"832";"2022-10-01";"663";"110"
"832";"2022-11-01";"663";"110"
"832";"2022-12-01";"663";"110"
"833";"2022-10-01";"505";"65"
"833";"2022-11-01";"505";"65"
"833";"2022-12-01";"505";"65"
"833";"2023-01-01";"505";"65"
"833";"2023-02-01";"505";"65"
"833";"2023-03-01";"505";"65"
"833";"2023-04-01";"505";"65"
"833";"2023-05-01";"505";"65"
"833";"2023-06-01";"505";"65"
"833";"2023-07-01";"505";"65"
"834";"2022-09-01";"535";"65"
"834";"2022-10-01";"535";"65"
"834";"2022-11-01";"535";"65"
"834";"2022-12-01";"535";"65"
"834";"2023-01-01";"535";"65"
"835";"2022-09-01";"509";"65"
"835";"2022-10-01";"509";"65"
"835";"2022-11-01";"509";"65"
"835";"2022-12-01";"509";"65"
"835";"2023-01-01";"509";"65"
"836";"2022-08-01";"388";"65"
"836";"2022-09-01";"388";"65"
"836";"2022-10-01";"388";"65"
"836";"2022-11-01";"388";"65"
"836";"2022-12-01";"388";"65"
"836";"2023-01-01";"388";"65"
"836";"2023-02-01";"388";"65"
"836";"2023-03-01";"388";"65"
"836";"2023-04-01";"388";"65"
"836";"2023-05-01";"388";"65"
"836";"2023-06-01";"388";"65"
"837";"2022-08-01";"480";"65"
"837";"2022-09-01";"480";"65"
"837";"2022-10-01";"480";"65"
"837";"2022-11-01";"480";"65"
"837";"2022-12-01";"480";"65"
"837";"2023-01-01";"480";"65"
"837";"2023-02-01";"480";"65"
"837";"2023-03-01";"480";"65"
"837";"2023-04-01";"480";"65"
"837";"2023-05-01";"480";"65"
"837";"2023-06-01";"480";"65"
"838";"2022-03-01";"183";"32.5"
"838";"2022-04-01";"366";"32.5"
"838";"2022-05-01";"366";"32.5"
"838";"2022-06-01";"366";"32.5"
"838";"2022-07-01";"366";"32.5"
"838";"2022-08-01";"366";"32.5"
"838";"2022-09-01";"366";"32.5"
"839";"2022-04-01";"194";"65"
"839";"2022-05-01";"388";"65"
"839";"2022-06-01";"388";"65"
"839";"2022-07-01";"388";"65"
"840";"2022-09-01";"425";"60"
"840";"2022-10-01";"425";"60"
"840";"2022-11-01";"425";"60"
"840";"2022-12-01";"425";"60"
"840";"2023-01-01";"425";"60"
"840";"2023-02-01";"425";"60"
"840";"2023-03-01";"425";"60"
"840";"2023-04-01";"425";"60"
"840";"2023-05-01";"425";"60"
"840";"2023-06-01";"425";"60"
"841";"2022-10-01";"440";"60"
"841";"2022-11-01";"440";"60"
"841";"2022-12-01";"440";"60"
"841";"2023-01-01";"440";"60"
"841";"2023-02-01";"440";"60"
"841";"2023-03-01";"440";"60"
"841";"2023-04-01";"440";"60"
"841";"2023-05-01";"440";"60"
"841";"2023-06-01";"440";"60"
"842";"2022-09-01";"545";"65"
"842";"2022-10-01";"545";"65"
"842";"2022-11-01";"545";"65"
"842";"2022-12-01";"545";"65"
"842";"2023-01-01";"545";"65"
"842";"2023-02-01";"545";"65"
"842";"2023-03-01";"545";"65"
"842";"2023-04-01";"545";"65"
"842";"2023-05-01";"545";"65"
"842";"2023-06-01";"545";"65"
"843";"2022-09-01";"545";"65"
"843";"2022-10-01";"545";"65"
"843";"2022-11-01";"545";"65"
"843";"2022-12-01";"545";"65"
"843";"2023-01-01";"545";"65"
"843";"2023-02-01";"545";"65"
"843";"2023-03-01";"545";"65"
"843";"2023-04-01";"545";"65"
"843";"2023-05-01";"545";"65"
"843";"2023-06-01";"545";"65"
"844";"2021-08-01";"688";"130"
"844";"2021-09-01";"688";"130"
"844";"2021-10-01";"688";"130"
"844";"2021-11-01";"688";"130"
"844";"2021-12-01";"688";"130"
"844";"2022-01-01";"688";"130"
"844";"2022-03-01";"688";"130"
"844";"2022-04-01";"688";"130"
"844";"2022-05-01";"688";"130"
"844";"2022-06-01";"688";"130"
"844";"2022-07-01";"688";"130"
"844";"2022-08-01";"688";"130"
"845";"2022-09-01";"678";"110"
"845";"2022-10-01";"678";"110"
"845";"2022-11-01";"678";"110"
"845";"2022-12-01";"678";"110"
"845";"2023-01-01";"678";"110"
"846";"2022-09-01";"505";"65"
"846";"2022-10-01";"505";"65"
"846";"2022-11-01";"505";"65"
"846";"2022-12-01";"505";"65"
"846";"2023-01-01";"505";"65"
"846";"2023-02-01";"505";"65"
"846";"2023-03-01";"505";"65"
"846";"2023-04-01";"505";"65"
"846";"2023-05-01";"505";"65"
"846";"2023-06-01";"505";"65"
"847";"2022-08-01";"87.5";"14.2"
"847";"2022-09-01";"678";"14.2"
"847";"2022-10-01";"678";"14.2"
"847";"2022-11-01";"678";"14.2"
"847";"2022-12-01";"678";"14.2"
"848";"2022-10-01";"625";"110"
"848";"2022-11-01";"625";"110"
"848";"2022-12-01";"625";"110"
"848";"2023-01-01";"625";"110"
"848";"2023-02-01";"625";"110"
"848";"2023-03-01";"625";"110"
"848";"2023-04-01";"625";"110"
"848";"2023-05-01";"625";"110"
"848";"2023-06-01";"625";"110"
"849";"2022-09-01";"775";"120"
"849";"2022-10-01";"775";"120"
"849";"2022-11-01";"775";"120"
"849";"2022-12-01";"775";"120"
"849";"2023-01-01";"775";"120"
"849";"2023-02-01";"775";"120"
"849";"2023-03-01";"775";"120"
"849";"2023-04-01";"775";"120"
"849";"2023-05-01";"775";"120"
"849";"2023-06-01";"775";"120"
"850";"2022-07-01";"392";"60"
"850";"2022-08-01";"392";"60"
"851";"2022-04-01";"845";"120"
"851";"2022-05-01";"845";"120"
"851";"2022-06-01";"845";"120"
"851";"2022-07-01";"845";"120"
"852";"2022-09-01";"505";"65"
"852";"2022-10-01";"505";"65"
"852";"2022-11-01";"505";"65"
"852";"2022-12-01";"505";"65"
"852";"2023-01-01";"505";"65"
"852";"2023-02-01";"505";"65"
"852";"2023-03-01";"505";"65"
"852";"2023-04-01";"505";"65"
"852";"2023-05-01";"505";"65"
"852";"2023-06-01";"505";"65"
"853";"2022-07-01";"13.26";"65"
"853";"2022-08-01";"411";"65"
"853";"2022-09-01";"411";"65"
"853";"2022-10-01";"411";"65"
"853";"2022-11-01";"411";"65"
"854";"2022-01-01";"675";"110"
"854";"2022-02-01";"675";"110"
"854";"2022-03-01";"675";"110"
"854";"2022-04-01";"675";"110"
"854";"2022-05-01";"675";"110"
"854";"2022-06-01";"675";"110"
"854";"2022-07-01";"675";"110"
"854";"2022-08-01";"675";"110"
"855";"2022-07-01";"93.7";"14.2"
"855";"2022-08-01";"826";"14.2"
"856";"2022-09-01";"545";"65"
"856";"2022-10-01";"545";"65"
"856";"2022-11-01";"545";"65"
"856";"2022-12-01";"545";"65"
"856";"2023-01-01";"545";"65"
"856";"2023-02-01";"545";"65"
"856";"2023-03-01";"545";"65"
"856";"2023-04-01";"545";"65"
"856";"2023-05-01";"545";"65"
"856";"2023-06-01";"545";"65"
"857";"2022-09-01";"545";"65"
"857";"2022-10-01";"545";"65"
"857";"2022-11-01";"545";"65"
"857";"2022-12-01";"545";"65"
"857";"2023-01-01";"545";"65"
"857";"2023-02-01";"545";"65"
"857";"2023-03-01";"545";"65"
"857";"2023-04-01";"545";"65"
"857";"2023-05-01";"545";"65"
"857";"2023-06-01";"545";"65"
"858";"2022-09-01";"440";"60"
"858";"2022-10-01";"440";"60"
"858";"2022-11-01";"440";"60"
"858";"2022-12-01";"440";"60"
"858";"2023-01-01";"440";"60"
"858";"2023-02-01";"440";"60"
"858";"2023-03-01";"440";"60"
"858";"2023-04-01";"440";"60"
"858";"2023-05-01";"440";"60"
"858";"2023-06-01";"440";"60"
"858";"2023-07-01";"440";"60"
"859";"2022-09-01";"440";"60"
"859";"2022-10-01";"440";"60"
"859";"2022-11-01";"440";"60"
"859";"2022-12-01";"440";"60"
"859";"2023-01-01";"440";"60"
"859";"2023-02-01";"440";"60"
"859";"2023-03-01";"440";"60"
"859";"2023-04-01";"440";"60"
"859";"2023-05-01";"440";"60"
"859";"2023-06-01";"440";"60"
"859";"2023-07-01";"440";"60"
"860";"2022-05-01";"122";"65"
"860";"2022-06-01";"418";"65"
"860";"2022-07-01";"418";"65"
"860";"2022-08-01";"418";"65"
"860";"2022-09-01";"418";"65"
"860";"2022-10-01";"418";"65"
"860";"2022-11-01";"418";"65"
"861";"2022-09-01";"720";"120"
"861";"2022-10-01";"720";"120"
"861";"2022-11-01";"720";"120"
"861";"2022-12-01";"720";"120"
"861";"2023-01-01";"7520";"120"
"861";"2023-02-01";"720";"120"
"861";"2023-03-01";"720";"120"
"861";"2023-04-01";"720";"120"
"861";"2023-05-01";"720";"120"
"861";"2023-06-01";"720";"120"
"861";"2023-07-01";"24";"120"
"862";"2022-08-01";"827";"120"
"862";"2022-09-01";"27.6";"120"
"863";"2022-07-01";"631";"110"
"863";"2022-08-01";"631";"110"
"863";"2022-09-01";"631";"110"
"863";"2022-10-01";"631";"110"
"863";"2022-11-01";"631";"110"
"863";"2022-12-01";"631";"110"
"863";"2023-01-01";"631";"110"
"864";"2022-08-01";"134";"120"
"864";"2022-09-01";"827";"120"
"864";"2022-10-01";"827";"120"
"864";"2022-11-01";"827";"120"
"864";"2022-12-01";"827";"120"
"865";"2022-02-01";"183";"65"
"865";"2022-03-01";"366";"65"
"865";"2022-04-01";"366";"65"
"865";"2022-05-01";"366";"65"
"865";"2022-06-01";"366";"65"
"866";"2022-07-01";"275";"65"
"866";"2022-08-01";"388";"65"
"866";"2022-09-01";"388";"65"
"866";"2022-10-01";"388";"65"
"866";"2022-11-01";"388";"65"
"866";"2022-12-01";"388";"65"
"866";"2023-01-01";"388";"65"
"866";"2023-02-01";"388";"65"
"866";"2023-03-01";"388";"65"
"867";"2022-09-01";"560";"65"
"867";"2022-10-01";"560";"65"
"867";"2022-11-01";"560";"65"
"867";"2022-12-01";"560";"65"
"867";"2023-01-01";"560";"65"
"867";"2023-02-01";"560";"65"
"867";"2023-03-01";"560";"65"
"867";"2023-04-01";"560";"65"
"867";"2023-05-01";"560";"65"
"867";"2023-06-01";"560";"65"
"868";"2022-08-01";"826";"110"
"868";"2022-09-01";"1";"110"
"869";"2022-09-01";"480";"65"
"869";"2022-10-01";"480";"65"
"869";"2022-11-01";"480";"65"
"869";"2022-12-01";"480";"65"
"869";"2023-01-01";"480";"65"
"869";"2023-02-01";"480";"65"
"869";"2023-03-01";"480";"65"
"869";"2023-04-01";"480";"65"
"869";"2023-05-01";"480";"65"
"869";"2023-06-01";"480";"65"
"870";"2022-09-01";"485";"65"
"870";"2022-10-01";"485";"65"
"870";"2022-11-01";"485";"65"
"870";"2022-12-01";"485";"65"
"870";"2023-01-01";"485";"65"
"870";"2023-02-01";"485";"65"
"871";"2022-09-01";"505";"65"
"871";"2022-10-01";"505";"65"
"871";"2022-11-01";"505";"65"
"871";"2022-12-01";"505";"65"
"871";"2023-01-01";"505";"65"
"871";"2023-02-01";"505";"65"
"871";"2023-03-01";"505";"65"
"871";"2023-04-01";"505";"65"
"871";"2023-05-01";"505";"65"
"871";"2023-06-01";"505";"65"
"872";"2022-09-01";"535";"65"
"872";"2022-10-01";"535";"65"
"872";"2022-11-01";"535";"65"
"872";"2022-12-01";"535";"65"
"872";"2023-01-01";"535";"65"
"872";"2023-02-01";"535";"65"
"873";"2022-06-01";"388";"65"
"873";"2022-07-01";"388";"65"
"874";"2022-08-01";"90";"14"
"874";"2022-09-01";"695";"14"
"874";"2022-10-01";"695";"14"
"874";"2022-11-01";"695";"14"
"874";"2022-12-01";"695";"14"
"874";"2023-01-01";"695";"14"
"874";"2023-02-01";"695";"14"
"874";"2023-03-01";"695";"14"
"874";"2023-04-01";"695";"14"
"874";"2023-05-01";"695";"14"
"874";"2023-06-01";"695";"14"
"874";"2023-07-01";"695";"14"
"875";"2022-10-01";"342.5";"55"
"875";"2022-11-01";"685";"55"
"875";"2022-12-01";"685";"55"
"875";"2023-01-01";"685";"55"
"875";"2023-02-01";"685";"55"
"875";"2023-03-01";"685";"55"
"875";"2023-04-01";"685";"55"
"875";"2023-05-01";"685";"55"
"875";"2023-06-01";"685";"55"
"875";"2023-07-01";"685";"55"
"876";"2022-09-01";"730";"120"
"876";"2022-10-01";"730";"120"
"876";"2022-11-01";"730";"120"
"876";"2022-12-01";"730";"120"
"876";"2023-01-01";"730";"120"
"876";"2023-02-01";"730";"120"
"876";"2023-03-01";"730";"120"
"876";"2023-04-01";"730";"120"
"876";"2023-05-01";"730";"120"
"876";"2023-06-01";"730";"120"
"876";"2023-07-01";"730";"120"
"876";"2023-08-01";"730";"120"
"877";"2022-10-01";"370";"60"
"877";"2022-11-01";"370";"60"
"877";"2022-12-01";"370";"60"
"877";"2023-01-01";"370";"60"
"877";"2023-02-01";"370";"60"
"877";"2023-03-01";"370";"60"
"877";"2023-04-01";"370";"60"
"877";"2023-05-01";"370";"60"
"877";"2023-06-01";"370";"60"
"879";"2022-08-01";"52.26";"6.29"
"879";"2022-09-01";"540";"6.29"
"879";"2022-10-01";"540";"6.29"
"879";"2022-11-01";"540";"6.29"
"879";"2022-12-01";"540";"6.29"
"879";"2023-01-01";"540";"6.29"
"879";"2023-02-01";"540";"6.29"
"879";"2023-03-01";"540";"6.29"
"879";"2023-04-01";"540";"6.29"
"879";"2023-05-01";"540";"6.29"
"879";"2023-06-01";"540";"6.29"
"879";"2023-07-01";"540";"6.29"
"880";"2022-08-01";"451";"60"
"880";"2022-09-01";"451";"60"
"880";"2022-10-01";"451";"60"
"880";"2022-11-01";"451";"60"
"880";"2022-12-01";"451";"60"
"880";"2023-01-01";"451";"60"
"880";"2023-02-01";"451";"60"
"881";"2022-08-01";"451";"60"
"881";"2022-09-01";"451";"60"
"881";"2022-10-01";"451";"60"
"881";"2022-11-01";"451";"60"
"881";"2022-12-01";"451";"60"
"881";"2023-01-01";"451";"60"
"881";"2023-02-01";"451";"60"
"882";"2022-09-01";"2220";"180"
"882";"2022-10-01";"2220";"180"
"882";"2022-11-01";"2220";"180"
"882";"2022-12-01";"2220";"180"
"882";"2023-01-01";"2220";"180"
"882";"2023-02-01";"2220";"180"
"882";"2023-03-01";"2220";"180"
"882";"2023-04-01";"2220";"180"
"882";"2023-05-01";"2220";"180"
"882";"2023-06-01";"2220";"180"
"883";"2022-03-01";"51";"65"
"883";"2022-04-01";"394";"65"
"883";"2022-05-01";"394";"65"
"883";"2022-06-01";"394";"65"
"883";"2022-07-01";"394";"65"
"883";"2022-08-01";"394";"65"
"883";"2022-09-01";"394";"65"
"884";"2022-09-01";"546";"110"
"884";"2022-10-01";"546";"110"
"884";"2022-11-01";"546";"110"
"884";"2022-12-01";"546";"110"
"884";"2023-01-01";"546";"110"
"885";"2022-09-01";"572";"65"
"885";"2022-10-01";"572";"65"
"885";"2022-11-01";"572";"65"
"885";"2022-12-01";"572";"65"
"885";"2023-01-01";"572";"65"
"885";"2023-02-01";"572";"65"
"886";"2022-08-01";"252.5";"65"
"886";"2022-09-01";"505";"65"
"886";"2022-10-01";"505";"65"
"886";"2022-11-01";"505";"65"
"886";"2022-12-01";"505";"65"
"886";"2023-01-01";"505";"65"
"886";"2023-02-01";"505";"65"
"886";"2023-03-01";"505";"65"
"886";"2023-04-01";"505";"65"
"886";"2023-05-01";"505";"65"
"886";"2023-06-01";"505";"65"
"887";"2022-08-01";"67.1";"8.39"
"887";"2022-09-01";"520";"8.39"
"887";"2022-10-01";"520";"8.39"
"887";"2022-11-01";"520";"8.39"
"887";"2022-12-01";"520";"8.39"
"887";"2023-01-01";"520";"8.39"
"887";"2023-02-01";"520";"8.39"
"887";"2023-03-01";"520";"8.39"
"887";"2023-04-01";"520";"8.39"
"887";"2023-05-01";"520";"8.39"
"888";"2022-10-01";"659";"65"
"888";"2022-11-01";"659";"65"
"888";"2022-12-01";"659";"65"
"888";"2023-01-01";"659";"65"
"889";"2022-09-01";"485";"60"
"889";"2022-10-01";"485";"60"
"889";"2022-11-01";"485";"60"
"889";"2022-12-01";"485";"60"
"889";"2023-01-01";"485";"60"
"889";"2023-02-01";"485";"60"
"889";"2023-03-01";"485";"60"
"889";"2023-04-01";"485";"60"
"889";"2023-05-01";"485";"60"
"889";"2023-06-01";"485";"60"
"890";"2022-09-01";"485";"60"
"890";"2022-10-01";"485";"60"
"890";"2022-11-01";"485";"60"
"890";"2022-12-01";"485";"60"
"890";"2023-01-01";"485";"60"
"890";"2023-02-01";"485";"60"
"890";"2023-03-01";"485";"60"
"890";"2023-04-01";"485";"60"
"890";"2023-05-01";"485";"60"
"890";"2023-06-01";"485";"60"
"891";"2021-10-01";"455";"65"
"891";"2021-11-01";"455";"65"
"891";"2021-12-01";"455";"65"
"891";"2022-01-01";"455";"65"
"891";"2022-02-01";"455";"65"
"891";"2022-03-01";"455";"65"
"891";"2022-04-01";"454.5";"65"
"891";"2022-05-01";"455";"65"
"891";"2022-06-01";"455";"65"
"892";"2022-09-01";"636";"110"
"892";"2022-10-01";"636";"110"
"892";"2022-11-01";"636";"110"
"892";"2022-12-01";"636";"110"
"892";"2023-01-01";"636";"110"
"893";"2022-09-01";"625";"110"
"893";"2022-10-01";"625";"110"
"893";"2022-11-01";"625";"110"
"893";"2022-12-01";"625";"110"
"893";"2023-01-01";"625";"110"
"893";"2023-02-01";"625";"110"
"893";"2023-03-01";"625";"110"
"893";"2023-04-01";"625";"110"
"893";"2023-05-01";"625";"110"
"893";"2023-06-01";"625";"110"
"893";"2023-07-01";"625";"110"
"893";"2023-08-01";"625";"110"
"893";"2023-09-01";"625";"110"
"894";"2022-09-01";"485";"60"
"894";"2022-10-01";"485";"60"
"894";"2022-11-01";"485";"60"
"894";"2022-12-01";"485";"60"
"894";"2023-01-01";"485";"60"
"894";"2023-02-01";"485";"60"
"894";"2023-03-01";"485";"60"
"894";"2023-04-01";"485";"60"
"894";"2023-05-01";"485";"60"
"894";"2023-06-01";"485";"60"
"894";"2023-07-01";"16";"60"
"895";"2023-01-01";"690";"110"
"895";"2023-02-01";"690";"110"
"895";"2023-03-01";"690";"110"
"895";"2023-04-01";"690";"110"
"895";"2023-05-01";"690";"110"
"895";"2023-06-01";"690";"110"
"895";"2023-07-01";"690";"110"
"895";"2023-08-01";"690";"110"
"895";"2023-09-01";"690";"110"
"895";"2023-10-01";"690";"110"
"895";"2023-11-01";"690";"110"
"895";"2023-12-01";"690";"110"
"896";"2022-08-01";"315.81";"65"
"896";"2022-09-01";"445";"65"
"896";"2022-10-01";"445";"65"
"896";"2022-11-01";"445";"65"
"897";"2022-09-01";"540";"65"
"897";"2022-10-01";"540";"65"
"897";"2022-11-01";"540";"65"
"897";"2022-12-01";"540";"65"
"897";"2023-01-01";"540";"65"
"897";"2023-02-01";"540";"65"
"897";"2023-03-01";"540";"65"
"897";"2023-04-01";"540";"65"
"897";"2023-05-01";"540";"65"
"898";"2022-08-01";"78";"12"
"898";"2022-09-01";"810";"12"
"898";"2022-10-01";"810";"12"
"898";"2022-11-01";"810";"12"
"898";"2022-12-01";"810";"12"
"898";"2023-01-01";"810";"12"
"898";"2023-02-01";"810";"12"
"898";"2023-03-01";"810";"12"
"898";"2023-04-01";"810";"12"
"898";"2023-05-01";"810";"12"
"898";"2023-06-01";"810";"12"
"898";"2023-07-01";"810";"12"
"899";"2021-10-01";"555";"60"
"899";"2021-11-01";"555";"60"
"899";"2021-12-01";"555";"60"
"900";"2022-09-01";"742";"110"
"900";"2022-10-01";"742";"110"
"900";"2022-11-01";"742";"110"
"900";"2022-12-01";"742";"110"
"900";"2023-01-01";"742";"110"
"900";"2023-02-01";"742";"110"
"901";"2022-08-01";"33.56";"4.19"
"901";"2022-09-01";"520";"4.19"
"901";"2022-10-01";"520";"4.19"
"901";"2022-11-01";"520";"4.19"
"901";"2022-12-01";"520";"4.19"
"901";"2023-01-01";"520";"4.19"
"901";"2023-02-01";"520";"4.19"
"901";"2023-03-01";"520";"4.19"
"901";"2023-04-01";"520";"4.19"
"901";"2023-05-01";"520";"4.19"
"901";"2023-06-01";"520";"4.19"
"901";"2023-07-01";"520";"4.19"
"902";"2022-09-01";"37950";"3795"
"902";"2022-10-01";"37950";"3795"
"902";"2022-11-01";"37950";"3795"
"902";"2022-12-01";"37950";"3795"
"902";"2023-01-01";"37950";"3795"
"902";"2023-02-01";"37950";"3795"
"902";"2023-03-01";"37950";"3795"
"902";"2023-04-01";"37950";"3795"
"902";"2023-05-01";"37950";"3795"
"902";"2023-06-01";"37950";"3795"
"902";"2023-07-01";"37950";"3795"
"903";"2022-09-01";"510";"65"
"903";"2022-10-01";"510";"65"
"903";"2022-11-01";"510";"65"
"903";"2022-12-01";"510";"65"
"903";"2023-01-01";"510";"65"
"904";"2022-08-01";"33.56";"4.19"
"904";"2022-09-01";"520";"4.19"
"904";"2022-10-01";"520";"4.19"
"904";"2022-11-01";"520";"4.19"
"904";"2022-12-01";"520";"4.19"
"904";"2023-01-01";"520";"4.19"
"904";"2023-02-01";"520";"4.19"
"904";"2023-03-01";"520";"4.19"
"904";"2023-04-01";"520";"4.19"
"904";"2023-05-01";"520";"4.19"
"905";"2022-09-01";"551";"65"
"905";"2022-10-01";"551";"65"
"905";"2022-11-01";"551";"65"
"905";"2022-12-01";"551";"65"
"906";"2022-09-01";"475";"60"
"906";"2022-10-01";"475";"60"
"906";"2022-11-01";"475";"60"
"906";"2022-12-01";"475";"60"
"906";"2023-01-01";"475";"60"
"906";"2023-02-01";"475";"60"
"906";"2023-03-01";"475";"60"
"906";"2023-04-01";"475";"60"
"906";"2023-05-01";"475";"60"
"906";"2023-06-01";"475";"60"
"907";"2022-09-01";"731";"110"
"907";"2022-10-01";"731";"110"
"907";"2022-11-01";"731";"110"
